dataset,n_samples,n_features,schedule_id,label,kind,effective_k,depth_1_trees,depth_2_trees,depth_3_trees,n_estimators,fit_time_s,accuracy
breast_cancer,286,9,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.6352512498851866,0.7361111111111112
breast_cancer,286,9,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,1.270502499770373,0.7361111111111112
breast_cancer,286,9,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.19801762504503131,0.6527777777777778
breast_cancer,286,9,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.594052875135094,0.75
breast_cancer,286,9,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.9900881252251565,0.7222222222222222
breast_cancer,286,9,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.17538465638644996,0.7222222222222222
breast_cancer,286,9,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.23302243761718272,0.7222222222222222
breast_cancer,286,9,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.4059357813093811,0.7361111111111112
breast_cancer,286,9,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.6941246874630451,0.7361111111111112
breast_cancer,286,9,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,1.101947656623088,0.7222222222222222
breast_cancer,286,9,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,2.197065500007011,0.7361111111111112
threeOf9,512,9,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.005033427104353905,0.7578125
threeOf9,512,9,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.01006685420870781,0.9453125
threeOf9,512,9,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.025167135521769524,0.984375
threeOf9,512,9,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.05033427104353905,0.984375
threeOf9,512,9,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.1006685420870781,0.9921875
threeOf9,512,9,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.017885875003412367,0.875
threeOf9,512,9,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.03577175000682473,0.90625
threeOf9,512,9,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.08942937501706183,0.9609375
threeOf9,512,9,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.17885875003412366,0.953125
threeOf9,512,9,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,0.3577175000682473,0.9375
threeOf9,512,9,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.016036566626280547,0.765625
threeOf9,512,9,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.04810969987884164,0.796875
threeOf9,512,9,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.08018283313140273,0.7734375
threeOf9,512,9,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.11352098998613655,0.9921875
threeOf9,512,9,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.126373437885195,0.9921875
threeOf9,512,9,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.1649307815823704,1.0
threeOf9,512,9,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.2291930210776627,0.9921875
threeOf9,512,9,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.17581794811412693,0.984375
threeOf9,512,9,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,0.42001445819623767,0.9453125
tic_tac_toe,958,9,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.009911333350464702,0.7583333333333333
tic_tac_toe,958,9,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.019822666700929404,0.7708333333333334
tic_tac_toe,958,9,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.04955666675232351,0.7
tic_tac_toe,958,9,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.09911333350464702,0.7125
tic_tac_toe,958,9,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.19822666700929403,0.7125
tic_tac_toe,958,9,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.08611276249866932,0.7791666666666667
tic_tac_toe,958,9,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.17222552499733865,0.7958333333333333
tic_tac_toe,958,9,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.43056381249334663,0.75
tic_tac_toe,958,9,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.8611276249866933,0.75
tic_tac_toe,958,9,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,1.7222552499733865,0.75
tic_tac_toe,958,9,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.1488867834210396,0.7041666666666667
tic_tac_toe,958,9,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.44666035026311873,0.7916666666666666
tic_tac_toe,958,9,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.7444339171051979,0.8125
tic_tac_toe,958,9,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.27442809615749864,0.7208333333333333
tic_tac_toe,958,9,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.35062952530570324,0.7208333333333333
tic_tac_toe,958,9,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.5792338127503172,0.7333333333333333
tic_tac_toe,958,9,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.9602409584913403,0.7333333333333333
tic_tac_toe,958,9,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.9327492507640273,0.75
tic_tac_toe,958,9,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,2.380576404579915,0.7666666666666667
xd6,973,9,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.00772423748858273,0.8934426229508197
xd6,973,9,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.01544847497716546,0.8811475409836066
xd6,973,9,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.03862118744291365,0.8811475409836066
xd6,973,9,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.0772423748858273,0.8934426229508197
xd6,973,9,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.1544847497716546,0.889344262295082
xd6,973,9,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.03134549169335514,0.8401639344262295
xd6,973,9,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.06269098338671028,0.8483606557377049
xd6,973,9,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.15672745846677572,0.8442622950819673
xd6,973,9,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.31345491693355143,0.8442622950819673
xd6,973,9,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,0.6269098338671029,0.8442622950819673
xd6,973,9,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.026650391798466445,0.7704918032786885
xd6,973,9,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.07995117539539934,0.8647540983606558
xd6,973,9,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.13325195899233222,0.8442622950819673
xd6,973,9,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.178106003976427,0.8811475409836066
xd6,973,9,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.20172725818119944,0.8811475409836066
xd6,973,9,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.27259102079551667,0.8483606557377049
xd6,973,9,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.39069729181937873,0.860655737704918
xd6,973,9,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.2800124712754041,0.8852459016393442
xd6,973,9,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,0.72881630116608,0.8442622950819673
analcatdata_cyyoung9302,92,10,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.007320254202932119,0.8260869565217391
analcatdata_cyyoung9302,92,10,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.014640508405864238,0.8260869565217391
analcatdata_cyyoung9302,92,10,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.0366012710146606,0.8695652173913043
analcatdata_cyyoung9302,92,10,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.0732025420293212,0.8695652173913043
analcatdata_cyyoung9302,92,10,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.1464050840586424,0.8695652173913043
analcatdata_cyyoung9302,92,10,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.5624655291438103,0.8260869565217391
analcatdata_cyyoung9302,92,10,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,1.1249310582876206,0.8260869565217391
analcatdata_cyyoung9302,92,10,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,2.8123276457190514,0.8260869565217391
analcatdata_cyyoung9302,92,10,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,5.624655291438103,0.8260869565217391
analcatdata_cyyoung9302,92,10,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,11.249310582876205,0.8260869565217391
analcatdata_cyyoung9302,92,10,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,11.638485408201813,0.782608695652174
analcatdata_cyyoung9302,92,10,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,34.91545622460544,0.7391304347826086
analcatdata_cyyoung9302,92,10,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,58.19242704100907,0.7391304347826086
analcatdata_cyyoung9302,92,10,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.7015503589995206,0.8260869565217391
analcatdata_cyyoung9302,92,10,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,1.2566956339403987,0.8260869565217391
analcatdata_cyyoung9302,92,10,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,2.922131458763033,0.8260869565217391
analcatdata_cyyoung9302,92,10,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,5.697857833467424,0.8260869565217391
analcatdata_cyyoung9302,92,10,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,58.33151187086478,0.8260869565217391
analcatdata_cyyoung9302,92,10,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,68.87927209474147,0.8260869565217391
analcatdata_cyyoung8092,97,10,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.008150827046483755,0.84
analcatdata_cyyoung8092,97,10,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.01630165409296751,0.84
analcatdata_cyyoung8092,97,10,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.040754135232418776,0.88
analcatdata_cyyoung8092,97,10,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.08150827046483755,0.88
analcatdata_cyyoung8092,97,10,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.1630165409296751,0.88
analcatdata_cyyoung8092,97,10,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.7635824854020029,0.8
analcatdata_cyyoung8092,97,10,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,1.5271649708040058,0.84
analcatdata_cyyoung8092,97,10,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,3.8179124270100147,0.84
analcatdata_cyyoung8092,97,10,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,7.635824854020029,0.84
analcatdata_cyyoung8092,97,10,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,15.271649708040059,0.84
analcatdata_cyyoung8092,97,10,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,12.392464841809124,0.8
analcatdata_cyyoung8092,97,10,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,37.177394525427374,0.8
analcatdata_cyyoung8092,97,10,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,61.96232420904562,0.8
analcatdata_cyyoung8092,97,10,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.9184481992851943,0.88
analcatdata_cyyoung8092,97,10,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,1.6738798576407135,0.88
analcatdata_cyyoung8092,97,10,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,3.940174832707271,0.88
analcatdata_cyyoung8092,97,10,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,7.717333124484867,0.88
analcatdata_cyyoung8092,97,10,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,62.11718992292881,0.88
analcatdata_cyyoung8092,97,10,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,76.47039143168368,0.84
parity5+5,1124,10,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.007925331243313849,0.4234875444839858
parity5+5,1124,10,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.015850662486627698,0.4092526690391459
parity5+5,1124,10,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.039626656216569245,0.398576512455516
parity5+5,1124,10,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.07925331243313849,0.40213523131672596
parity5+5,1124,10,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.15850662486627698,0.38434163701067614
parity5+5,1124,10,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.03923970831092447,0.4092526690391459
parity5+5,1124,10,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.07847941662184894,0.398576512455516
parity5+5,1124,10,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.19619854155462235,0.38434163701067614
parity5+5,1124,10,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.3923970831092447,0.3807829181494662
parity5+5,1124,10,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,0.7847941662184894,0.3665480427046263
parity5+5,1124,10,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.03623615000396967,0.47686832740213525
parity5+5,1124,10,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.10870845001190901,0.4412811387900356
parity5+5,1124,10,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.18118075001984835,0.4234875444839858
parity5+5,1124,10,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.1898210019338876,0.3879003558718861
parity5+5,1124,10,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.2211353790014982,0.3807829181494662
parity5+5,1124,10,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.3150785102043301,0.3736654804270463
parity5+5,1124,10,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.4716503955423832,0.38434163701067614
parity5+5,1124,10,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.3317620436428115,0.3701067615658363
parity5+5,1124,10,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,0.9267352079274133,0.37722419928825623
mofn_3_7_10,1324,10,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.009018841688521207,0.8096676737160121
mofn_3_7_10,1324,10,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.018037683377042413,0.8308157099697885
mofn_3_7_10,1324,10,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.04509420844260603,0.8368580060422961
mofn_3_7_10,1324,10,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.09018841688521206,0.8398791540785498
mofn_3_7_10,1324,10,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.18037683377042413,0.8277945619335347
mofn_3_7_10,1324,10,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.043156264605931936,0.8277945619335347
mofn_3_7_10,1324,10,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.08631252921186387,0.8489425981873112
mofn_3_7_10,1324,10,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.2157813230296597,0.8398791540785498
mofn_3_7_10,1324,10,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.4315626460593194,0.8277945619335347
mofn_3_7_10,1324,10,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,0.8631252921186388,0.8338368580060423
mofn_3_7_10,1324,10,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.041814633179455996,0.7945619335347432
mofn_3_7_10,1324,10,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.125443899538368,0.8126888217522659
mofn_3_7_10,1324,10,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.20907316589727998,0.8096676737160121
mofn_3_7_10,1324,10,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.21451425668783486,0.8277945619335347
mofn_3_7_10,1324,10,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.2486516796052456,0.8338368580060423
mofn_3_7_10,1324,10,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.3510639483574778,0.8398791540785498
mofn_3_7_10,1324,10,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.5217510629445314,0.8398791540785498
mofn_3_7_10,1324,10,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.3804311579791829,0.8277945619335347
mofn_3_7_10,1324,10,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,1.0290421934099867,0.8338368580060423
analcatdata_fraud,42,11,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.0027572354534640907,0.6363636363636364
analcatdata_fraud,42,11,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.0055144709069281815,0.45454545454545453
analcatdata_fraud,42,11,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.013786177267320454,0.6363636363636364
analcatdata_fraud,42,11,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.027572354534640908,0.6363636363636364
analcatdata_fraud,42,11,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.055144709069281816,0.6363636363636364
analcatdata_fraud,42,11,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.01115070420783013,0.7272727272727273
analcatdata_fraud,42,11,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.02230140841566026,0.5454545454545454
analcatdata_fraud,42,11,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.055753521039150655,0.6363636363636364
analcatdata_fraud,42,11,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.11150704207830131,0.6363636363636364
analcatdata_fraud,42,11,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,0.22301408415660262,0.6363636363636364
analcatdata_fraud,42,11,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.015483741648495197,0.6363636363636364
analcatdata_fraud,42,11,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.04645122494548559,0.7272727272727273
analcatdata_fraud,42,11,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.07741870824247599,0.7272727272727273
analcatdata_fraud,42,11,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.06353817782364786,0.6363636363636364
analcatdata_fraud,42,11,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.0719316465780139,0.6363636363636364
analcatdata_fraud,42,11,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.09711205284111202,0.6363636363636364
analcatdata_fraud,42,11,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.13907939661294222,0.6363636363636364
analcatdata_fraud,42,11,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.1298061818582937,0.6363636363636364
analcatdata_fraud,42,11,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,0.28928208819124845,0.6363636363636364
labor,57,16,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.0034604458371177314,0.6666666666666666
labor,57,16,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.006920891674235463,0.6666666666666666
labor,57,16,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.017302229185588658,0.8
labor,57,16,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.034604458371177316,0.8
labor,57,16,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.06920891674235463,0.8
labor,57,16,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.10741473960224539,0.6666666666666666
labor,57,16,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.21482947920449078,0.6666666666666666
labor,57,16,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.537073698011227,0.8
labor,57,16,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,1.074147396022454,0.8666666666666667
labor,57,16,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,2.148294792044908,0.8666666666666667
labor,57,16,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,1.2004996166564523,0.5333333333333333
labor,57,16,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,3.6014988499693574,0.6
labor,57,16,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,6.002498083282262,0.6666666666666666
labor,57,16,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.1731632105074823,0.8
labor,57,16,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.27711750427260995,0.8
labor,57,16,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.5889803855679929,0.7333333333333333
labor,57,16,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,1.1087518543936312,0.7333333333333333
labor,57,16,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,6.068246554187499,0.8
labor,57,16,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,8.043378135724925,0.8666666666666667
lymphography,148,18,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.005705822911113501,0.8378378378378378
lymphography,148,18,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.011411645822227002,0.7837837837837838
lymphography,148,18,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.028529114555567503,0.8378378378378378
lymphography,148,18,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.057058229111135006,0.8108108108108109
lymphography,148,18,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.11411645822227001,0.8108108108108109
lymphography,148,18,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.08937222920358182,0.7837837837837838
lymphography,148,18,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.17874445840716363,0.8378378378378378
lymphography,148,18,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.44686114601790905,0.8648648648648649
lymphography,148,18,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.8937222920358181,0.8108108108108109
lymphography,148,18,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,1.7874445840716362,0.7837837837837838
lymphography,148,18,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.366617083363235,0.7297297297297297
lymphography,148,18,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,1.099851250089705,0.7837837837837838
lymphography,148,18,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,1.833085416816175,0.7567567567567568
lymphography,148,18,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.1977828645147383,0.8108108108108109
lymphography,148,18,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.2814492708072066,0.8108108108108109
lymphography,148,18,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.5324484896846116,0.7837837837837838
lymphography,148,18,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.9507805211469531,0.7837837837837838
lymphography,148,18,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,1.9414960521273315,0.8108108108108109
lymphography,148,18,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,3.5311577716842293,0.7837837837837838
spect,267,22,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.006537929154001176,0.7910447761194029
spect,267,22,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.013075858308002352,0.8805970149253731
spect,267,22,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.03268964577000588,0.8955223880597015
spect,267,22,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.06537929154001176,0.8805970149253731
spect,267,22,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.13075858308002353,0.8805970149253731
spect,267,22,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.06703778959345072,0.8208955223880597
spect,267,22,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.13407557918690144,0.8507462686567164
spect,267,22,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.3351889479672536,0.8656716417910447
spect,267,22,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.6703778959345073,0.8656716417910447
spect,267,22,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,1.3407557918690145,0.8656716417910447
spect,267,22,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.14561902498826385,0.7761194029850746
spect,267,22,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.43685707496479154,0.7611940298507462
spect,267,22,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.7280951249413192,0.835820895522388
spect,267,22,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.19125844351947308,0.8805970149253731
